0.146
4.021
4.194
7.242
12.119
13.823
22.563
24.131
33.256
34.052
34.052
54.042
82.802
86.915
90.824
97.969
98.135
178.833
286.375
313.938
318.801
318.802
319.75
320.813
320.813
325.75
326.724
328.735
328.75
328.763
332.988
334.163
336.448
336.578
339.303
342.949
343.07
343.733
346.951
347.0
347.224
349.674
351.039
353.733
353.76
354.058
354.392
354.625
355.038
355.864
355.931
356.008
356.012
356.025
356.777
357.731
357.738
360.853
361.06
361.063
361.802
364.823
364.833
365.0
365.004
366.066
374.997
376.756
376.759
377.967
380.588
385.924
386.587
388.859
388.922
388.942
391.512
393.178
394.344
394.481
395.477
399.958
401.438
403.063
403.226
403.501
406.274
406.513
406.972
407.38
409.496
411.041
411.066
412.077
415.765
415.783
417.992
418.143
420.412
420.425
423.867
425.026
425.969
426.253
426.944
427.001
431.46
431.802
432.697
433.606
434.021
439.738
443.586
445.208
447.049
448.789
450.084
452.887
452.896
456.238
462.104
474.264
482.092
485.626
485.667
574.508
574.508
574.508
574.601
574.601
577.016
579.986
581.549
589.842
589.845
590.169
590.788
591.127
591.13
592.065
592.786
592.796
592.924
593.456
593.472
594.019
594.844
595.526
596.088
601.013
601.699
601.721
601.765
601.908
601.911
601.931
606.235
614.939
615.503
615.506
615.8
615.851
616.753
616.764
616.833
618.315
619.556
621.069
627.043
627.065
627.179
627.921
629.207
629.869
634.076
634.109
634.111
634.118
634.694
636.798
636.803
640.929
640.932
642.818
643.728
645.078
650.951
654.551
654.593
657.736
657.804
662.708
663.917
667.393
667.548
